id,cluster,area,longitude,latitude,submission,SOC
1218,22,centre,118.77178,32.012639,1900-01-01 12:22:27.692325,19.792863199891773
1219,22,centre,118.771905,32.0123,1900-01-01 12:22:57.355454,13.590970877302961
1220,37,suburb,118.931655,32.162574,1900-01-01 12:23:16.796233,10.04464595389564
1221,37,suburb,118.931655,32.162574,1900-01-01 12:23:25.374673,12.83462839154355
1222,22,centre,118.771788,32.012858,1900-01-01 12:23:30.154287,16.38609177641413
1223,22,centre,118.771788,32.012858,1900-01-01 12:23:38.585986,10.357426825004838
1224,22,centre,118.771788,32.012858,1900-01-01 12:24:00.639484,15.02105580724113
1225,22,centre,118.771603,32.012965,1900-01-01 12:24:23.779391,17.4802279934327
1226,22,centre,118.771603,32.012965,1900-01-01 12:24:47.446108,13.006511586967669
1227,22,centre,118.771603,32.012965,1900-01-01 12:25:11.647692,15.488463284661673
1228,22,centre,118.771788,32.012858,1900-01-01 12:25:21.265300,16.75125913820757
1229,22,centre,118.771575,32.012836,1900-01-01 12:25:21.589151,11.023168158875942
1230,22,centre,118.771788,32.012858,1900-01-01 12:25:26.772577,19.829901099578397
1231,22,centre,118.771575,32.012836,1900-01-01 12:25:29.030487,13.305963007592103
1232,22,centre,118.771575,32.012836,1900-01-01 12:25:29.816523,13.312688802927262
1233,22,centre,118.771603,32.012965,1900-01-01 12:25:35.608659,19.46807170944522
1234,22,centre,118.771788,32.012858,1900-01-01 12:26:03.588530,13.827642192427714
1235,22,centre,118.771575,32.012836,1900-01-01 12:26:03.964745,18.310311139953782
1236,22,centre,118.771788,32.012858,1900-01-01 12:26:20.170563,11.523644836513098
1237,22,centre,118.771901,32.012823,1900-01-01 12:27:43.262153,11.002334374241231
1238,22,centre,118.77169,32.012943,1900-01-01 12:28:13.536169,12.94266164129689
1239,22,centre,118.77169,32.012943,1900-01-01 12:28:22.109499,17.954565267763147
1240,22,centre,118.77169,32.012943,1900-01-01 12:28:39.084670,19.378643744440392
1241,22,centre,118.77169,32.012943,1900-01-01 12:28:53.643511,10.978101614790528
1242,22,centre,118.77169,32.012943,1900-01-01 12:29:26.002659,17.69155524988591
1243,22,centre,118.771706,32.012751,1900-01-01 12:29:44.667835,10.537335473537354
1244,22,centre,118.771706,32.012751,1900-01-01 12:29:52.236084,11.674358194595392
1245,22,centre,118.77169,32.012943,1900-01-01 12:30:18.117565,17.005286228178626
1246,22,centre,118.771706,32.012751,1900-01-01 12:30:50.311237,19.66575106924164
1247,22,centre,118.77174,32.012833,1900-01-01 12:31:12.669244,19.94233083220762
1248,22,centre,118.77169,32.012943,1900-01-01 12:31:26.977960,10.371296038914478
1249,22,centre,118.771685,32.012856,1900-01-01 12:31:27.193271,13.421038752037887
1250,22,centre,118.77174,32.012833,1900-01-01 12:31:53.207384,18.661347063247312
1251,22,centre,118.771685,32.012856,1900-01-01 12:32:41.798357,10.651214685488185
1252,22,centre,118.771685,32.012856,1900-01-01 12:32:42.482281,19.13283596367034
1253,22,centre,118.771831,32.013115,1900-01-01 12:32:47.940940,15.579874006096327
1254,22,centre,118.77174,32.012833,1900-01-01 12:33:48.577087,14.004485347359234
1255,28,centre,118.61974,32.045528,1900-01-01 12:34:05.020527,14.008795636319853
1256,22,centre,118.771783,32.0128709,1900-01-01 12:34:26.948387,15.277147255728657
1257,28,centre,118.61974,32.045528,1900-01-01 12:34:31.016134,12.713061012584662
1258,22,centre,118.771685,32.012856,1900-01-01 12:34:35.493422,15.323203282585608
1259,28,centre,118.619335,32.045408,1900-01-01 12:34:53.713318,19.49279900043142
1260,28,centre,118.621108,32.046301,1900-01-01 12:35:11.480154,17.811928439623905
1261,22,centre,118.771678,32.013003,1900-01-01 12:35:14.255703,13.740626250073257
1262,22,centre,118.771783,32.0128709,1900-01-01 12:35:22.266611,16.86380230000473
1263,28,centre,118.619961,32.045706,1900-01-01 12:35:27.528963,13.03291921419666
1264,28,centre,118.619961,32.045706,1900-01-01 12:35:34.127230,18.103020815432323
1265,28,centre,118.619335,32.045408,1900-01-01 12:35:47.053916,10.752772798327344
1266,22,centre,118.77174,32.012833,1900-01-01 12:35:48.276071,13.712869442824992
1267,45,suburb,118.747716,32.381616,1900-01-01 12:36:00.180042,16.398546571412968
1268,15,centre,118.790933,31.921983,1900-01-01 12:36:10.100519,16.886834264786806
1269,15,centre,118.790433,31.924416,1900-01-01 12:36:28.564635,17.67210066054097
1270,28,centre,118.619335,32.045408,1900-01-01 12:36:33.641956,15.48256281942088
1271,15,centre,118.717633,31.896983,1900-01-01 12:36:45.399613,17.396325011799494
1272,30,suburb,118.889384,32.103116,1900-01-01 12:37:20.280867,15.756487262436776
1273,21,suburb,118.611733,31.983216,1900-01-01 12:37:31.369046,19.859047964010813
1274,15,centre,118.702833,31.911683,1900-01-01 12:37:32.552858,12.779899447954659
1275,22,centre,118.786515,31.966877,1900-01-01 12:37:56.198830,16.599705485232626
1276,22,centre,118.77169,32.012973,1900-01-01 12:38:09.219836,17.74879779347402
1277,22,centre,118.787533,31.955733,1900-01-01 12:38:52.464589,10.36691417869413
1278,22,centre,118.780916,31.956583,1900-01-01 12:38:54.856562,17.562872315011155
1279,22,centre,118.785114,31.96858,1900-01-01 12:38:56.169229,15.16123700741093
1280,22,centre,118.782671,31.968027,1900-01-01 12:38:59.893472,12.742957038427516
1281,42,suburb,118.940863,32.19865,1900-01-01 12:39:11.391657,14.906269432401
1282,22,centre,118.786533,32.024383,1900-01-01 12:39:18.045372,10.301927732687115
1283,28,centre,118.617808,32.04451,1900-01-01 12:39:49.036670,14.4447895535227
1284,22,centre,118.732284,32.024068,1900-01-01 12:39:59.505849,15.400479636936918
1285,42,suburb,118.936821,32.227576,1900-01-01 12:40:09.441990,17.60075990664984
1286,14,centre,118.676893,31.94762,1900-01-01 12:40:15.063427,13.448565866227481
1287,22,centre,118.706246,32.016244,1900-01-01 12:40:16.662304,13.183789366661767
1288,15,centre,118.724446,31.927036,1900-01-01 12:40:19.423709,15.561331794504738
1289,16,centre,118.840186,31.933601,1900-01-01 12:40:25.165223,19.58067177993435
1290,30,suburb,118.893678,32.100048,1900-01-01 12:40:46.256162,17.391162048767512
1291,10,centre,118.889236,31.81103,1900-01-01 12:41:15.769370,16.201258805682414
1292,30,centre,118.826833,32.09115,1900-01-01 12:41:30.184662,19.85378564567106
1293,4,centre,118.952888,31.735167,1900-01-01 12:42:02.927808,17.6506994915814
1294,22,centre,118.765116,31.970983,1900-01-01 12:42:08.572024,13.655390281180765
1295,23,centre,118.803691,32.023381,1900-01-01 12:42:11.942948,14.871481269173746
1296,44,suburb,118.862418,32.32575,1900-01-01 12:42:15.205423,14.590073895223888
1297,37,suburb,118.947831,32.140147,1900-01-01 12:42:27.683588,15.977670787061548
1298,21,suburb,118.60408,31.986615,1900-01-01 12:43:16.168638,15.00493685819311
1299,20,suburb,118.567984,31.968899,1900-01-01 12:43:19.790721,17.775631943305388
1300,36,centre,118.86142,32.165206,1900-01-01 12:43:21.583727,19.121509530115887
1301,24,centre,119.006952,31.9594,1900-01-01 12:43:23.473119,10.251902892905061
1302,29,centre,118.756136,32.073102,1900-01-01 12:43:57.808925,15.371701279487073
1303,15,centre,118.791918,31.876388,1900-01-01 12:44:01.159639,16.736532695846353
1304,27,suburb,118.492752,32.043518,1900-01-01 12:44:06.214196,14.306514522683859
1305,21,centre,118.6611,31.976131,1900-01-01 12:44:16.661414,11.220856068364672
1306,22,centre,118.70973,31.98986,1900-01-01 12:44:21.169889,10.60077964313258
1307,34,centre,118.684716,32.175916,1900-01-01 12:44:24.703075,11.323056748530629
1308,15,centre,118.693808,31.948015,1900-01-01 12:44:27.923942,16.85467145913117
1309,35,centre,118.758367,32.180016,1900-01-01 12:44:28.685445,11.018546152482164
1310,22,centre,118.69617,31.988238,1900-01-01 12:44:30.846508,13.16541120958134
1311,30,centre,118.8274,32.090016,1900-01-01 12:44:36.169877,12.550637853166394
1312,17,centre,118.916832,31.94345,1900-01-01 12:44:56.996526,19.980227877581008
1313,35,centre,118.693966,32.172693,1900-01-01 12:45:08.449360,19.442027179139423
1314,28,centre,118.667927,32.099984,1900-01-01 12:45:16.027236,11.066824468027134
1315,22,centre,118.730843,31.966043,1900-01-01 12:45:23.910586,12.961277734146933
1316,28,centre,118.647432,32.095115,1900-01-01 12:45:34.111295,16.570436769164232
1317,2,centre,118.799584,31.762483,1900-01-01 12:45:43.383288,19.351605120778256
1318,7,suburb,118.579437,31.811011,1900-01-01 12:45:47.423218,11.968846910630669
1319,21,suburb,118.588355,31.999546,1900-01-01 12:46:06.444216,16.397270437316124
1320,23,centre,118.82892,31.9621,1900-01-01 12:46:15.794991,17.01977595166197
1321,22,centre,118.7344,31.981534,1900-01-01 12:46:25.885895,11.316872818144569
1322,29,centre,118.775708,32.10297,1900-01-01 12:46:33.473806,17.044015394011737
1323,30,suburb,118.896768,32.088982,1900-01-01 12:46:36.107704,13.030692892057736
1324,16,centre,118.832616,31.88465,1900-01-01 12:46:38.503496,11.039880775434204
1325,46,suburb,118.805168,32.423008,1900-01-01 12:46:53.739044,14.857307866628775
1326,29,centre,118.763706,32.028351,1900-01-01 12:47:14.276450,17.090508098155446
1327,16,centre,118.886216,31.909116,1900-01-01 12:47:28.604903,17.924989056089167
1328,15,centre,118.797447,31.92,1900-01-01 12:47:55.690896,14.834589981710234
1329,43,suburb,118.767568,32.293271,1900-01-01 12:48:23.381674,18.053259580175688
1330,22,centre,118.763137,31.965519,1900-01-01 12:48:27.644121,19.164190107011052
1331,30,centre,118.834623,32.107608,1900-01-01 12:48:32.396688,16.075453597907945
1332,8,centre,118.618403,31.854038,1900-01-01 12:48:43.613401,15.379457791519025
1333,22,centre,118.79092,32.010447,1900-01-01 12:49:25.241426,13.05188702693029
1334,31,suburb,118.944513,32.066656,1900-01-01 12:49:57.183532,18.856452506740254
1335,28,suburb,118.591533,32.070133,1900-01-01 12:50:00.308000,19.822168599100113
1336,16,centre,118.846916,31.936816,1900-01-01 12:50:26.747449,19.02131214804232
1337,36,suburb,118.871904,32.170116,1900-01-01 12:50:33.663812,11.929821079457795
1338,29,centre,118.7714,32.079552,1900-01-01 12:50:35.954808,18.17453263618166
1339,22,centre,118.776232,32.024186,1900-01-01 12:50:57.937923,16.77894969618521
1340,14,centre,118.692948,31.936681,1900-01-01 12:51:03.719196,11.96450991820954
1341,16,centre,118.894284,31.921784,1900-01-01 12:51:20.418737,18.429732964010842
1342,21,centre,118.650584,31.959584,1900-01-01 12:51:20.664532,16.42803375308512
1343,40,centre,118.748466,32.217933,1900-01-01 12:51:29.438964,18.980877551269835
1344,28,centre,118.622232,32.087032,1900-01-01 12:51:35.256428,14.741848122636217
1345,29,centre,118.729605,32.0933909,1900-01-01 12:51:46.103323,11.40439521371053
1346,35,centre,118.7328,32.131366,1900-01-01 12:52:04.821791,18.304763451209595
1347,4,centre,118.960637,31.751845,1900-01-01 12:52:05.716597,12.913888205369027
1348,34,centre,118.61789,32.144771,1900-01-01 12:52:06.298406,19.565441046882423
1349,22,centre,118.772284,32.014888,1900-01-01 12:52:22.800204,19.642004194547816
1350,34,centre,118.669761,32.166503,1900-01-01 12:52:34.173308,18.02068523895614
1351,22,centre,118.775632,31.995199,1900-01-01 12:52:41.209305,13.53819032572641
1352,22,centre,118.771952,31.994632,1900-01-01 12:52:48.337993,16.57862133726428
1353,22,centre,118.722026,31.990703,1900-01-01 12:52:55.019488,19.003674516042256
1354,29,centre,118.722848,32.047717,1900-01-01 12:53:56.382127,10.304265153370059
1355,17,centre,118.954057,31.885627,1900-01-01 12:53:59.610191,11.12249992587386
1356,3,centre,118.854085,31.788051,1900-01-01 12:54:00.259505,12.277409933472864
1357,37,suburb,119.004216,32.146783,1900-01-01 12:54:04.102870,18.251823228761317
1358,40,centre,118.702368,32.198715,1900-01-01 12:54:09.139859,18.369903652886837
1359,21,centre,118.653848,31.957549,1900-01-01 12:54:12.901898,14.939452556622012
1360,22,centre,118.798316,32.010333,1900-01-01 12:54:52.709322,16.67214706786675
1361,17,centre,118.919781,31.940761,1900-01-01 12:55:16.707505,15.509939701854861
1362,29,centre,118.75806,32.042947,1900-01-01 12:56:15.741838,15.886621546814741
1363,22,centre,118.746526,31.978973,1900-01-01 12:56:16.440521,11.979827999397948
1364,22,centre,118.731466,32.0244829,1900-01-01 12:56:24.222723,16.012771725737764
1365,33,suburb,118.512791,32.113025,1900-01-01 12:56:43.421984,15.231537257537632
1366,23,centre,118.858286,32.008614,1900-01-01 12:56:46.394320,14.130861259038863
1367,29,centre,118.779324,32.030299,1900-01-01 12:57:04.965451,17.89869503109125
1368,22,centre,118.71445,31.963163,1900-01-01 12:57:10.690073,19.792702400358188
1369,22,centre,118.720142,32.025233,1900-01-01 12:57:26.422690,18.809980607861313
1370,29,centre,118.801207,32.034214,1900-01-01 12:57:38.599546,17.416031071523236
1371,29,centre,118.745448,32.0522459,1900-01-01 12:58:00.680210,19.08248379234579
1372,40,centre,118.716945,32.190528,1900-01-01 12:58:03.124167,15.582834241692485
1373,40,suburb,118.719716,32.230816,1900-01-01 12:58:06.060123,15.194640377742836
1374,29,centre,118.803112,32.059368,1900-01-01 12:58:11.513341,19.231590211737405
1375,29,centre,118.777111,32.05775,1900-01-01 12:58:13.178902,19.825738886809127
1376,21,centre,118.691245,31.954169,1900-01-01 12:58:44.424782,10.738262815642486
1377,8,suburb,118.595205,31.84131,1900-01-01 12:58:52.580169,19.51500964407036
1378,29,centre,118.723981,32.049008,1900-01-01 12:58:54.553400,17.17559500212526
1379,29,centre,118.724088,32.028782,1900-01-01 12:59:14.653240,19.064941252379207
1380,10,centre,118.829753,31.828075,1900-01-01 12:59:38.784720,13.109303803440895
1381,29,centre,118.751415,32.073183,1900-01-01 12:59:49.135045,17.01785762935854
1382,29,centre,118.737173,32.057613,1900-01-01 12:59:51.370149,11.939907976001972
1383,16,centre,118.9094,31.931616,1900-01-01 13:00:01.209147,12.982457987055128
1384,31,suburb,119.0175,32.057566,1900-01-01 13:00:13.026623,15.667778068474927
1385,30,centre,118.804719,32.059551,1900-01-01 13:00:30.977582,15.862773215206179
1386,16,centre,118.853291,31.937631,1900-01-01 13:00:37.408554,18.4883302560441
1387,14,suburb,118.585221,31.939021,1900-01-01 13:00:42.954050,11.643276386144112
1388,27,suburb,118.491784,32.092216,1900-01-01 13:00:50.333645,12.996661455366219
1389,30,centre,118.860577,32.107055,1900-01-01 13:01:01.920543,19.983548770992694
1390,35,centre,118.729136,32.120384,1900-01-01 13:01:30.110499,14.144565348056798
1391,22,centre,118.731074,31.99888,1900-01-01 13:01:32.156369,18.406409082004778
1392,29,centre,118.8029,32.058483,1900-01-01 13:01:33.080638,13.502712073448542
1393,37,suburb,118.936425,32.136215,1900-01-01 13:02:01.149870,11.915526187657097
1394,37,suburb,118.959168,32.120226,1900-01-01 13:02:09.606516,10.777573769731399
1395,22,centre,118.7469,32.014466,1900-01-01 13:02:10.917519,19.607664734451006
1396,22,centre,118.787551,31.989306,1900-01-01 13:02:26.265831,16.886483169837135
1397,34,centre,118.66385,32.114016,1900-01-01 13:02:26.916561,15.144803410895479
1398,14,centre,118.636841,31.869041,1900-01-01 13:02:38.790144,13.401007461241111
1399,23,centre,118.815106,32.021808,1900-01-01 13:02:39.856090,12.289075997243941
1400,22,centre,118.797655,31.978185,1900-01-01 13:02:46.503219,14.351419865163297
1401,29,centre,118.750552,32.101881,1900-01-01 13:02:59.911134,17.223915186982364
1402,22,centre,118.724375,31.973595,1900-01-01 13:03:05.643924,13.289537599189831
1403,16,centre,118.910968,31.933011,1900-01-01 13:03:05.942246,10.408748600940182
1404,35,centre,118.722903,32.154451,1900-01-01 13:03:10.414732,17.402449976749566
1405,10,centre,118.829655,31.83729,1900-01-01 13:03:25.260313,17.697890206778347
1406,14,centre,118.661527,31.901332,1900-01-01 13:03:47.235146,18.565674676693014
1407,36,suburb,118.879403,32.129199,1900-01-01 13:04:01.951916,12.411898217604708
1408,9,centre,118.80033,31.854571,1900-01-01 13:04:06.346744,19.79010919000823
1409,37,suburb,118.969442,32.145646,1900-01-01 13:04:15.404348,13.90853867892572
1410,29,centre,118.771719,32.044385,1900-01-01 13:04:40.710330,15.867171662232343
1411,35,centre,118.781951,32.115367,1900-01-01 13:04:54.017050,10.342670403522295
1412,32,suburb,119.069938,32.061813,1900-01-01 13:05:14.976223,15.86259757234803
1413,28,centre,118.680466,32.100566,1900-01-01 13:06:31.819562,11.315759973661418
1414,22,centre,118.756625,32.027327,1900-01-01 13:06:52.045711,18.21015195124309
1415,3,centre,118.858296,31.78635,1900-01-01 13:06:59.049147,11.968520546653137
1416,22,centre,118.707208,32.020592,1900-01-01 13:07:00.608900,17.486060058295777
1417,29,centre,118.771983,32.037067,1900-01-01 13:07:09.648999,17.137177590011355
1418,16,centre,118.846516,31.9297,1900-01-01 13:07:46.697670,11.465837361510566
1419,33,suburb,118.513688,32.1156409,1900-01-01 13:07:49.327993,16.819721303815474
1420,22,centre,118.742865,32.015273,1900-01-01 13:08:24.428962,14.116264595084367
1421,22,centre,118.781166,32.02047,1900-01-01 13:08:29.892377,19.43062260602779
1422,31,suburb,118.933866,32.0471829,1900-01-01 13:08:38.856278,17.115981672249323
1423,29,centre,118.755118,32.048842,1900-01-01 13:09:39.980777,11.988922177674482
1424,19,suburb,118.445888,32.022399,1900-01-01 13:09:44.245568,17.67478319227962
1425,34,centre,118.662233,32.16595,1900-01-01 13:09:56.024082,11.064953137710603
1426,22,centre,118.782366,32.021299,1900-01-01 13:10:11.810637,18.2731322777585
1427,23,centre,118.824545,31.962028,1900-01-01 13:10:29.114517,14.173331420625956
1428,31,suburb,118.94795,32.073066,1900-01-01 13:10:35.223286,18.07290795054883
1429,16,centre,118.910377,31.898982,1900-01-01 13:10:36.359424,13.93122415223417
1430,29,centre,118.752583,32.039408,1900-01-01 13:10:49.722856,18.815672700724956
1431,22,centre,118.800584,31.996616,1900-01-01 13:11:29.412970,10.53529620207318
1432,22,centre,118.751016,32.02046,1900-01-01 13:11:32.419441,11.122243158282885
1433,14,centre,118.626537,31.934545,1900-01-01 13:11:35.642137,13.466078106091718
1434,29,centre,118.752395,32.03891,1900-01-01 13:11:46.236586,16.29461227009152
